CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Sweden,SWE,,,NAT_TOTAL,20211021,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1165194,14986,V,63.53,15.91,26.66,26.90,25.00
Sweden,SWE,,,NAT_TOTAL,20211022,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1165996,14993,V,63.53,15.91,26.66,26.90,25.00
Sweden,SWE,,,NAT_TOTAL,20211023,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1165996,14993,V,63.53,15.91,26.66,26.90,25.00
Sweden,SWE,,,NAT_TOTAL,20211024,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1165996,14993,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211025,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1165996,14993,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211026,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1168271,15002,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211027,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1169530,15016,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211028,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1170422,15018,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211029,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1171512,15025,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211030,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1171512,15025,V,63.98,15.89,26.65,26.89,25.00
Sweden,SWE,,,NAT_TOTAL,20211031,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1171512,15025,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211101,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1171512,15025,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211102,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1174273,15040,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211103,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1175425,15043,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211104,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1176269,15050,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211105,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1177094,15057,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211106,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1177094,15057,V,64.43,15.86,26.63,26.87,25.00
Sweden,SWE,,,NAT_TOTAL,20211107,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1177094,15057,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211108,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1177094,15057,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211109,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1179192,15065,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211110,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1180518,15076,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211111,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1181532,15078,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211112,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1182471,15082,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211113,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1182471,15082,V,64.73,15.85,26.62,26.86,25.00
Sweden,SWE,,,NAT_TOTAL,20211114,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1182471,15082,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211115,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1182471,15082,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211116,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1185093,15094,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211117,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1186387,15107,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211118,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1187607,15109,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211119,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1188735,15110,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211120,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1188735,15110,V,65.25,15.82,26.61,26.84,25.00
Sweden,SWE,,,NAT_TOTAL,20211121,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,,1188735,15110,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211122,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1188735,15110,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211123,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1192560,15126,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211124,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1194636,15142,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211125,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1196688,15142,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211126,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1198848,15145,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211127,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1198848,15145,V,65.86,15.78,26.59,26.82,25.00
Sweden,SWE,,,NAT_TOTAL,20211128,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1198848,15145,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211129,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1198848,15145,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211130,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1204859,15151,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211201,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1207498,15161,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211202,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1209935,15164,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211203,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1212145,15170,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211204,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1212145,15170,V,66.59,15.74,26.57,26.79,25.00
Sweden,SWE,,,NAT_TOTAL,20211205,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1212145,15170,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211206,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1212145,15170,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211207,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1219557,15177,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211208,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1222892,15184,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211209,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1226055,15185,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211210,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1229217,15191,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211211,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1229217,15191,V,67.26,15.71,26.54,26.77,25.00
Sweden,SWE,,,NAT_TOTAL,20211212,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1229217,15191,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211213,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1229217,15191,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211214,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1238689,15204,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211215,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1242733,15221,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211216,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1246755,15226,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211217,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1250885,15231,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211218,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1250885,15231,V,67.94,15.67,26.52,26.74,25.00
Sweden,SWE,,,NAT_TOTAL,20211219,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1250885,15231,V,68.54,15.64,26.50,26.72,25.00
Sweden,SWE,,,NAT_TOTAL,20211220,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1250885,15231,V,68.54,15.64,26.50,26.72,25.00
Sweden,SWE,,,NAT_TOTAL,20211221,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1263566,15242,V,68.54,15.64,26.50,26.72,25.00
Sweden,SWE,,,NAT_TOTAL,20211222,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1268254,15259,V,68.54,15.64,26.50,26.72,25.00
Sweden,SWE,,,NAT_TOTAL,20211223,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1273313,15265,V,68.54,41.46,41.03,43.32,25.00
Sweden,SWE,,,NAT_TOTAL,20211224,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1273313,15265,V,68.54,41.46,41.03,43.32,25.00
Sweden,SWE,,,NAT_TOTAL,20211225,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1273313,15265,V,68.54,41.46,41.03,43.32,25.00
Sweden,SWE,,,NAT_TOTAL,20211226,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1273313,15265,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20211227,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1273313,15265,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20211228,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1294560,15286,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20211229,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1303663,15297,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20211230,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1314784,15310,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20211231,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,0.00,,1.00,,,2.00,1,2.00,0.00,,0.00,0.00,,5.00,1,2.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1314784,15310,V,68.78,41.43,41.01,43.30,25.00
Sweden,SWE,,,NAT_TOTAL,20220101,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,1.00,0,0.00,,,2.00,1,2.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1314784,15310,V,68.78,41.43,42.05,46.28,12.50
Sweden,SWE,,,NAT_TOTAL,20220102,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,1.00,0,0.00,,,2.00,1,2.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1314784,15310,V,68.95,41.41,42.04,46.27,12.50
Sweden,SWE,,,NAT_TOTAL,20220103,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,1.00,0,0.00,,,2.00,1,2.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1314784,15310,V,68.95,41.41,42.04,46.27,12.50
Sweden,SWE,,,NAT_TOTAL,20220104,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,1.00,0,0.00,,,2.00,1,2.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1357753,15330,V,68.95,41.41,42.04,46.27,12.50
Sweden,SWE,,,NAT_TOTAL,20220105,1.00,1,1.00,1,1.00,1,4.00,1,0.00,,0.00,,0.00,,1.00,1.00,0,0.00,,,2.00,1,2.00,1.00,,0.00,1.00,1,5.00,1,1.00,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1375267,15369,V,68.95,41.41,42.04,46.27,12.50
