CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Madagascar,MDG,,,NAT_TOTAL,20220818,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66599,1410,NV,4.68,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220819,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66599,1410,NV,4.68,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220820,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66599,1410,NV,4.68,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220821,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220822,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220823,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220824,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220825,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220826,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220827,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66615,1410,NV,4.72,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220828,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220829,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220830,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220831,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220901,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220902,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220903,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66626,1410,NV,4.84,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220904,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220905,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220906,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220907,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220908,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220909,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220910,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66640,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220911,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220912,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220913,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220914,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220915,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220916,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220917,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66652,1410,NV,4.93,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220918,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220919,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220920,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220921,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220922,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220923,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220924,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66660,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220925,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220926,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,1.00,1,1.00,1.00,,,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,5.56,16.15,18.45,0.00
Madagascar,MDG,,,NAT_TOTAL,20220927,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20220928,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20220929,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20220930,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221001,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66676,1410,NV,5.12,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221002,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221003,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221004,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221005,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221006,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221007,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221008,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66684,1410,NV,5.34,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221009,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221010,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221011,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221012,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221013,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221014,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221015,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.50,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221016,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221017,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221018,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221019,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221020,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221021,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221022,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66687,1410,NV,5.64,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221023,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221024,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221025,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221026,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221027,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221028,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221029,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66706,1411,NV,5.73,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221030,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66749,1411,NV,5.82,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221031,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66749,1411,NV,5.82,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221101,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66749,1411,NV,5.82,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221102,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66749,1411,NV,5.82,0.00,9.90,11.31,0.00
Madagascar,MDG,,,NAT_TOTAL,20221103,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,0.00,,1.00,0.00,,0.00,1.00,1,5.00,1,0.00,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,66749,1411,NV,5.82,0.00,9.90,11.31,0.00
